Repository,Type,#,User,Title,State,Created,Updated,URL
python/cpython,PR,13717,websurfer5,bpo-36411: Python 3 f.tell() gets out of sync with file pointer in binary append+read mode,open,06/01/19 08:24:35,09/11/19 18:53:14,https://github.com/python/cpython/pull/13717
python/cpython,PR,13716,berkerpeksag,bpo-14014: Clarify StreamWriter.reset() documentation,open,06/01/19 07:42:28,11/20/19 04:50:44,https://github.com/python/cpython/pull/13716
python/cpython,PR,13710,berkerpeksag,bpo-12178: Fix escaping of escapechar in csv.writer(),open,05/31/19 23:57:07,11/21/19 13:56:57,https://github.com/python/cpython/pull/13710
python/cpython,PR,13689,berkerpeksag,bpo-35950: Raise OSError in io.BufferedReader.truncate(),open,05/31/19 01:51:02,07/30/19 01:02:08,https://github.com/python/cpython/pull/13689
python/cpython,PR,13656,1st1,bpo-37088: Add the sys.addpendingcall() function.,open,05/29/19 19:48:19,05/29/19 22:24:57,https://github.com/python/cpython/pull/13656
python/cpython,PR,13649,peadar, bpo-21131: don't use SIGSTKSZ for stack size in sigaltstack,open,05/29/19 14:16:26,08/14/19 15:59:53,https://github.com/python/cpython/pull/13649
python/cpython,PR,13600,vstinner,bpo-2506: Add -X noopt command line option,open,05/28/19 01:48:09,10/01/19 11:46:51,https://github.com/python/cpython/pull/13600
python/cpython,PR,13580,websurfer5,bpo-29699: shutil.rmtree should not fail with FileNotFoundError (race condition),open,05/26/19 06:23:31,09/11/19 16:45:38,https://github.com/python/cpython/pull/13580
python/cpython,PR,13536,aldwinaldwin,bpo-37030: hide undocumented commands in cmd module,open,05/24/19 10:35:52,09/13/19 16:28:41,https://github.com/python/cpython/pull/13536
python/cpython,PR,13534,websurfer5,bpo-36982: Add support for extended color functions in ncurses 6.1,open,05/24/19 08:30:40,05/30/19 15:01:01,https://github.com/python/cpython/pull/13534
python/cpython,PR,13503,ZackerySpytz,bpo-37013: Fix the error handling in socket.if_indextoname(),open,05/22/19 19:30:46,09/28/19 18:02:50,https://github.com/python/cpython/pull/13503
python/cpython,PR,13494,CuriousLearner,WIP: bpo-21914: Add tests for Turtle GUI,open,05/22/19 15:16:00,09/13/19 20:19:38,https://github.com/python/cpython/pull/13494
python/cpython,PR,13486,hliu0,bpo-31904: Only UTF-8 encoding is supported on VxWorks,open,05/22/19 10:28:48,05/23/19 09:51:19,https://github.com/python/cpython/pull/13486
python/cpython,PR,13480,abadger,Fix so that test.test_distutils can be executed by unittest and not j…,open,05/22/19 03:08:19,06/01/19 21:43:42,https://github.com/python/cpython/pull/13480
python/cpython,PR,13467,abadger,bpo-36998: Fix distutils' sdist command for undecodable filenames,open,05/21/19 20:40:59,09/11/19 17:50:03,https://github.com/python/cpython/pull/13467
python/cpython,PR,13451,pierreglaser,bpo-36977: Make SharedMemoryManager release its resources if its parent process dies,open,05/20/19 23:21:55,06/02/19 21:59:42,https://github.com/python/cpython/pull/13451
python/cpython,PR,13447,OwenChia,bpo-36770: add feature for shutil.make_archive,open,05/20/19 19:26:39,05/22/19 11:47:37,https://github.com/python/cpython/pull/13447
python/cpython,PR,13445,remilapeyre,bpo-36906: Add str.dedent and cache it at compile time,open,05/20/19 17:53:49,06/01/19 22:09:58,https://github.com/python/cpython/pull/13445
python/cpython,PR,13428,GPHemsley,bpo-36967: Eliminate unnecessary check in _strptime when determining AM/PM,open,05/20/19 00:28:00,06/24/19 15:37:29,https://github.com/python/cpython/pull/13428
python/cpython,PR,13411,evandrocoan,bpo-35849 Added thousands separators to Lib/pstats.py final report,open,05/18/19 23:24:16,05/22/19 04:41:37,https://github.com/python/cpython/pull/13411
python/cpython,PR,13408,GPHemsley,bpo-36959: Fix checks for invalid ISO date formats in _strptime,open,05/18/19 22:52:08,12/13/19 05:45:15,https://github.com/python/cpython/pull/13408
python/cpython,PR,13407,pierreglaser,bpo-36950: Add run_until in test.support.script_helper,open,05/18/19 21:30:12,06/01/19 15:04:44,https://github.com/python/cpython/pull/13407
python/cpython,PR,13374,websurfer5,bpo-18060: Updating _fields_ of a derived struct type yields a bad cif,open,05/17/19 07:20:57,07/14/19 10:36:30,https://github.com/python/cpython/pull/13374
python/cpython,PR,13364,dgelessus,bpo-36880: Fix refcount issue when returning None from a ctypes.py_object callback,open,05/16/19 20:07:57,12/19/19 18:58:36,https://github.com/python/cpython/pull/13364
python/cpython,PR,13359,mangrisano,bpo-36927: Improve the docstring and Doc of traceback.,open,05/16/19 16:36:44,09/01/19 14:14:03,https://github.com/python/cpython/pull/13359
python/cpython,PR,13353,jiahongxujia,bpo-31171: add `-lpthread' to build multiprocessing for linux platform,open,05/16/19 06:14:59,05/31/19 08:53:38,https://github.com/python/cpython/pull/13353
python/cpython,PR,13333,Windsooon,bpo-26124: Add note for shlex.quote(),open,05/15/19 04:34:46,11/20/19 04:49:31,https://github.com/python/cpython/pull/13333
python/cpython,PR,13306,websurfer5,bpo-26317: Build Problem with GCC + Macintosh OS X 10.11 El Capitain,open,05/14/19 08:24:47,09/14/19 07:08:27,https://github.com/python/cpython/pull/13306
python/cpython,PR,13300,Windsooon,bpo-30535: Explicitly note that sys.meta_path is not empty,open,05/14/19 03:37:46,11/23/19 02:43:25,https://github.com/python/cpython/pull/13300
python/cpython,PR,13269,devjoe,bpo-22135: Allow to break into pdb with Ctrl-C for all the commands t…,open,05/13/19 00:23:26,07/07/19 12:34:50,https://github.com/python/cpython/pull/13269
python/cpython,PR,13267,GPHemsley,bpo-36954: Skip test_recursive_repr test when running test_xml_etree under coverage trace,open,05/12/19 22:56:21,05/18/19 04:24:35,https://github.com/python/cpython/pull/13267
python/cpython,PR,13259,augustogoulart,bpo-36777: unittest discover should not throw TypeError on empty packages,open,05/12/19 05:57:33,12/19/19 06:07:41,https://github.com/python/cpython/pull/13259
python/cpython,PR,13250,hniksic,bpo-36780: Add wait_at_exit to ThreadPoolExecutor.shutdown.,open,05/11/19 20:41:13,11/15/19 21:50:18,https://github.com/python/cpython/pull/13250
python/cpython,PR,13233,Lee-W,bpo-36841: Supporting customization of float encoding in JSON,open,05/10/19 04:55:25,12/27/19 07:16:54,https://github.com/python/cpython/pull/13233
python/cpython,PR,13232,andresdelfino,Mention with and except clauses in globals(),open,05/10/19 03:41:27,10/02/19 03:27:18,https://github.com/python/cpython/pull/13232
python/cpython,PR,13225,CuriousLearner,bpo-18387: Add 'symbols' link to pydoc's html menu bar,open,05/10/19 00:10:37,12/01/19 22:05:13,https://github.com/python/cpython/pull/13225
python/cpython,PR,13221,natgaertner,bpo-36865: allow 'rt' mode in FileInput,open,05/09/19 20:23:37,06/06/19 19:36:06,https://github.com/python/cpython/pull/13221
python/cpython,PR,13217,websurfer5,bpo-12800: 'tarfile.StreamError: seeking backwards is not allowed' when extract symlink,open,05/09/19 12:55:13,05/13/19 16:13:41,https://github.com/python/cpython/pull/13217
python/cpython,PR,13216,coleifer,bpo-36859: Use sqlite3_stmt_readonly API when possible to determine if statement is DML.K,open,05/09/19 07:44:30,06/05/19 00:18:28,https://github.com/python/cpython/pull/13216
python/cpython,PR,13208,ZackerySpytz,bpo-29779: New environment variable PYTHONHISTORY,open,05/08/19 22:17:02,12/30/19 11:00:06,https://github.com/python/cpython/pull/13208
python/cpython,PR,13196,DasRoteSkelett,bpo-36852: detection of mips architecture for soft float,open,05/08/19 19:43:24,11/22/19 00:41:40,https://github.com/python/cpython/pull/13196
python/cpython,PR,13195,MojoVampire,bpo-35712: Make using NotImplemented in a boolean context issue a dep…,open,05/08/19 19:20:45,08/08/19 01:47:57,https://github.com/python/cpython/pull/13195
python/cpython,PR,13186,sandy-lcq,bpo-36464: fix parallel build race problem,open,05/08/19 12:01:23,11/22/19 00:40:19,https://github.com/python/cpython/pull/13186
python/cpython,PR,13184,michael-o,bpo-36849: Improve libcurses detection on HP-UX,open,05/08/19 10:29:48,05/31/19 19:26:56,https://github.com/python/cpython/pull/13184
python/cpython,PR,13180,lisroach,bpo-36674: Stops skipped tests from running in debug mode.,open,05/08/19 00:32:39,10/19/19 12:09:08,https://github.com/python/cpython/pull/13180
python/cpython,PR,13177,DinoV,bpo-36839: Support the buffer protocol in code objects,open,05/07/19 23:56:31,12/25/19 16:22:29,https://github.com/python/cpython/pull/13177
python/cpython,PR,13172,asqui,bpo-36824: Refactor str tests to reflect that str and unicode are merged in Python 3,open,05/07/19 23:04:35,05/16/19 17:38:05,https://github.com/python/cpython/pull/13172
python/cpython,PR,13168,JulienPalard,subinterpreters: FIX a memory leak,open,05/07/19 21:58:39,09/13/19 15:47:05,https://github.com/python/cpython/pull/13168
python/cpython,PR,13165,MojoVampire,bpo-14156: Make argparse.FileType work correctly for binary file mode…,open,05/07/19 21:34:42,09/13/19 00:01:08,https://github.com/python/cpython/pull/13165
python/cpython,PR,13151,remilapeyre,bpo-36825: Make TestCase aware of the command line arguments given to TestProgram,open,05/07/19 11:45:49,05/31/19 19:30:48,https://github.com/python/cpython/pull/13151
python/cpython,PR,13149,abadger, bpo-24263: Fix unittest to discover tests named with non-ascii characters,open,05/07/19 06:50:26,05/12/19 20:27:47,https://github.com/python/cpython/pull/13149
python/cpython,PR,13142,tonybaloney,bpo-28367: Add additional baud rates for termios,open,05/07/19 01:36:50,05/07/19 04:38:07,https://github.com/python/cpython/pull/13142
python/cpython,PR,13134,ATalaba,bpo-36819: Fix out-of-bounds writes in encoders,open,05/06/19 22:24:31,05/07/19 10:23:39,https://github.com/python/cpython/pull/13134
python/cpython,PR,13127,tonybaloney,bpo-34946: mark inspect.getcallargs as deprecated as per documentation,open,05/06/19 21:40:30,05/23/19 16:44:46,https://github.com/python/cpython/pull/13127
python/cpython,PR,13085,ZackerySpytz,bpo-36796: Clean the error handling in _testcapimodule.c,open,05/04/19 22:34:46,05/06/19 23:06:34,https://github.com/python/cpython/pull/13085
python/cpython,PR,13083,andreasvc,"bpo-34861: better cProfile CLI defaults: sort by time, restrict to top 20",open,05/04/19 21:07:12,06/10/19 16:07:18,https://github.com/python/cpython/pull/13083
python/cpython,PR,13039,andresdelfino,bpo-36769: Document that fnmatch.filter supports any kind of iterable,open,05/01/19 17:13:08,01/01/20 13:49:30,https://github.com/python/cpython/pull/13039
python/cpython,PR,13036,serhiy-storchaka,bpo-36694: Do not memoize temporary objects in the C implementation of pickle.,open,05/01/19 15:28:14,05/31/19 12:58:04,https://github.com/python/cpython/pull/13036
python/cpython,PR,12999,nanjekyejoannah,bpo-36746: Create test for fcntl.lockf(),open,04/28/19 21:34:44,08/20/19 18:25:53,https://github.com/python/cpython/pull/12999
python/cpython,PR,12980,matomatical,bpo-36738: Add `array_hook` kwarg to json module functions/classes,open,04/27/19 05:01:04,06/08/19 20:11:03,https://github.com/python/cpython/pull/12980
python/cpython,PR,12955,berkerpeksag,"bpo-18099: Don't set Content-Length for 1xx, 204 and 304 requests",open,04/26/19 01:18:26,05/24/19 20:27:26,https://github.com/python/cpython/pull/12955
python/cpython,PR,12954,alessandrocucci,bpo-36461: timeit - Additional changes for autorange,open,04/25/19 23:44:47,05/26/19 15:08:24,https://github.com/python/cpython/pull/12954
python/cpython,PR,12953,mangrisano,bpo-36461: Added the total_time parameter to the timeit.autorange() function.,open,04/25/19 22:55:22,06/27/19 13:12:23,https://github.com/python/cpython/pull/12953
python/cpython,PR,12947,Windsooon,bpo-36654: add example to generate token from another file,open,04/25/19 08:20:06,09/12/19 14:36:33,https://github.com/python/cpython/pull/12947
python/cpython,PR,12915,eamanu,bpo-29940: Add follow_wrapped option to help(),open,04/22/19 23:25:07,05/27/19 18:56:03,https://github.com/python/cpython/pull/12915
python/cpython,PR,12907,berkerpeksag,"bpo-28113: Convert Win32{Symlink,Junction}Tests to use support.TESTFN",open,04/22/19 17:47:22,05/27/19 18:49:08,https://github.com/python/cpython/pull/12907
python/cpython,PR,12880,blueyed,bpo-36667: pdb: restore SIGINT handler in sigint_handler already,open,04/19/19 13:47:49,06/01/19 09:23:29,https://github.com/python/cpython/pull/12880
python/cpython,PR,12871,Windsooon,bpo-14817: add tests to extend_path,open,04/18/19 06:14:50,07/09/19 16:27:33,https://github.com/python/cpython/pull/12871
python/cpython,PR,12864,mmaker,bpo-18564: Fix integer overflow in socketmodule.,open,04/17/19 19:54:42,09/12/19 04:03:27,https://github.com/python/cpython/pull/12864
python/cpython,PR,12824,jaraco,bpo-35967: Baseline values for uname -p,open,04/14/19 04:18:24,06/01/19 18:15:34,https://github.com/python/cpython/pull/12824
python/cpython,PR,12807,giampaolo,bpo-36488: os.sendfile() on BSD and macOS doesn't return bytes sent on EINTR,open,04/12/19 19:11:34,06/14/19 19:27:33,https://github.com/python/cpython/pull/12807
python/cpython,PR,12802,methane,draft implementation of dict.with_values,open,04/12/19 16:26:13,12/06/19 22:19:28,https://github.com/python/cpython/pull/12802
python/cpython,PR,12798,vrpolakatcisco,bpo-36612: Edit unittest.rst on SetUpClass calls,open,04/12/19 15:23:15,10/04/19 17:57:29,https://github.com/python/cpython/pull/12798
python/cpython,PR,12791,webknjaz,bpo-36608: Make ensurepip download artifacts from PyPI,open,04/12/19 01:17:24,07/13/19 17:22:10,https://github.com/python/cpython/pull/12791
python/cpython,PR,12785,EpicWink,bpo-36602: Allow pathlib.Path.iterdir to list recursively,open,04/11/19 14:12:23,10/21/19 14:41:53,https://github.com/python/cpython/pull/12785
python/cpython,PR,12757,zheng,"[2.7] bpo-36417: Fix bug in unicode.isdecimal documentation, add isdigit documentation",open,04/10/19 10:27:10,04/11/19 07:14:36,https://github.com/python/cpython/pull/12757
python/cpython,PR,12753,dsem,bpo-36581: Fix dir() on MagicMock with tuple specs,open,04/10/19 02:22:41,06/05/19 03:33:40,https://github.com/python/cpython/pull/12753
python/cpython,PR,12740,davispuh,bpo-36570: ftplib retry when passive connection timeouts,open,04/09/19 11:05:17,04/09/19 13:31:56,https://github.com/python/cpython/pull/12740
python/cpython,PR,12731,blueyed,bpo-36563: pdb: do not read .pdbrc twice when in $HOME,open,04/08/19 19:35:01,09/14/19 01:15:33,https://github.com/python/cpython/pull/12731
python/cpython,PR,12729,ZackerySpytz,bpo-33632: Avoid signed integer overflow in the _thread module,open,04/08/19 17:34:14,09/16/19 12:43:41,https://github.com/python/cpython/pull/12729
python/cpython,PR,12725,jdemeyer,[2.7] bpo-36556: trashcan should not cause duplicated __del__,open,04/08/19 15:29:27,11/16/19 05:07:13,https://github.com/python/cpython/pull/12725
python/cpython,PR,12717,py-user,bpo-27992: Clarify %(prog)s in argparse help formatter for sys.argv[0],open,04/07/19 18:27:28,09/13/19 00:00:45,https://github.com/python/cpython/pull/12717
python/cpython,PR,12711,eamanu,bpo-33775: Add the words 'default' and 'version' help text  localizable.,open,04/07/19 05:53:52,04/18/19 01:33:45,https://github.com/python/cpython/pull/12711
python/cpython,PR,12702,thatch,bpo-36541: lib2to3: Support named assignment expressions,open,04/06/19 04:42:19,10/24/19 09:05:38,https://github.com/python/cpython/pull/12702
python/cpython,PR,12699,jdemeyer,[2.7] bpo-35983: skip trashcan for subclasses (GH-11841),open,04/05/19 16:40:41,05/15/19 17:47:05,https://github.com/python/cpython/pull/12699
python/cpython,PR,12697,blueyed,bpo-14841: shutil.get_terminal_size: use stdin/stderr also,open,04/05/19 14:25:00,11/01/19 16:31:45,https://github.com/python/cpython/pull/12697
python/cpython,PR,12684,jdemeyer,bpo-36347: stop using RESTRICTED constants,open,04/04/19 13:31:14,08/24/19 18:57:26,https://github.com/python/cpython/pull/12684
python/cpython,PR,12680,CraftSpider,bpo-18697: Update PyUnicode parameter names,open,04/04/19 04:15:22,09/24/19 23:51:34,https://github.com/python/cpython/pull/12680
python/cpython,PR,12674,serhiy-storchaka,bpo-36518: Store keyword arguments that matches passed positional arguments into varkw.,open,04/03/19 17:15:43,08/05/19 13:43:09,https://github.com/python/cpython/pull/12674
python/cpython,PR,12672,gjj2828,bpo-36516: Let Python Launcher recognize pyw file as Python GUI Script file type correctly.,open,04/03/19 12:18:14,11/16/19 05:06:44,https://github.com/python/cpython/pull/12672
python/cpython,PR,12670,yuesun1,bpo-31904: fix signalmodule issue in VxWorks,open,04/03/19 05:33:55,05/21/19 14:57:09,https://github.com/python/cpython/pull/12670
python/cpython,PR,12668,stefanhoelzl,bpo-36512: future_factory argument for Thread/ProcessPoolExecutor,open,04/02/19 23:04:33,04/04/19 00:03:15,https://github.com/python/cpython/pull/12668
